,coordinates,cost_text,desc,name,rooms
https://www.domain.com.au/1-young-crescent-tawonga-south-vic-3698-15358548,"[-36.7330117, 147.1549943]","$500 per week, fully furnished"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",1 Young Crescent Tawonga South VIC 3698,"['3 Beds', '1 Bath', '2 Parking']"
https://www.domain.com.au/5-52-rowan-street-wangaratta-vic-3677-11563834,"[-36.3515851, 146.3193083]",$270 per week,"* 2 bedroom unit 
* Private
&amp; secure courtyard
* Single carport
* Within walking distance to CBD",5/52 Rowan Street Wangaratta VIC 3677,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/60-dixon-st-wangaratta-vic-3677-15910790,"[-36.3499162, 146.3143651]",$265," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",60 Dixon St Wangaratta VIC 3677,"['0 Beds', '1 Bath', '2 Parking']"
https://www.domain.com.au/38-roy-street-wangaratta-vic-3677-9423320,"[-36.3571166, 146.3130135]",$340 per week,"* 2 bedrooms with BIRs &amp; ceiling fans
* Separate lounge with electric wall heater &amp; ceiling fan
* Ducted cooling
* Kitchen with electric cooking appliances &amp; adjoining meals area
* Main bathroom with separate shower &amp; bath
* Garden shed
* Close to hospital",38 Roy Street Wangaratta VIC 3677,"['2 Beds', '1 Bath']"
https://www.domain.com.au/120-templeton-st-wangaratta-vic-3677-9888350,"[-36.3497327, 146.3148427]",$195 per week,"Property ID. 73527
Send an online enquiry then check your email for a link to apply.",120 Templeton St Wangaratta VIC 3677,"['1 Bed', '1 Bath', '4 Parking']"
https://www.domain.com.au/27-roy-street-east-wangaratta-vic-3677-14772804,"[-36.3579529, 146.31493]",$650 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",27 Roy Street East Wangaratta VIC 3677,"['3 Beds', '2 Baths', '1 Parking']"
https://www.domain.com.au/second-floor-56-58-murphy-street-wangaratta-vic-3677-13535833,"[-36.3552919, 146.3265915]",$600 per week,"* Fully furnished, modern 3 bedroom apartment 
* WIR &amp; ensuite to master bedroom
* BIRs to remaining 2 bedrooms
* Ducted heating &amp; cooling
* Electric appliances throughout
* 3 car spaces available
* Balcony overlooking the hustle &amp; bustle of Murphy Street &amp; Reid Street","Second Floor, 56-58 Murphy Street Wangaratta VIC 3677","['3 Beds', '2 Baths', '3 Parking']"
https://www.domain.com.au/18-mather-street-wangaratta-vic-3677-16082755,"[-36.3773811, 146.3209585]",$360 per week,Neat and Tidy 3 Bedroom Home! ,18 Mather Street Wangaratta VIC 3677,"['3 Beds', '1 Bath']"
https://www.domain.com.au/1-sarakos-circuit-wangaratta-vic-3677-16082651,"[-36.3368174, 146.2898117]",$480 per week,Enjoy the sheer convenience and easy care living in this peacefully located three bedroom home!,1 Sarakos Circuit Wangaratta VIC 3677,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/5-40-green-street-wangaratta-vic-3677-16080776,"[-36.3529628, 146.3153211]",$210 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",5/40 Green Street Wangaratta VIC 3677,"['1 Bed', '1 Bath', '1 Parking']"
https://www.domain.com.au/20-bowser-crescent-wangaratta-vic-3677-16080093,"[-36.36437129999999, 146.3163447]",$410 p.w.," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",20 Bowser Crescent Wangaratta VIC 3677,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/2a-kathleen-court-wangaratta-vic-3677-16079500,"[-36.3451026, 146.2955149]",$480," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2A Kathleen Court Wangaratta VIC 3677,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/10-noonan-street-wangaratta-vic-3677-16079098,"[-36.3457989, 146.3013019]",$470," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",10 Noonan Street Wangaratta VIC 3677,"['4 Beds', '1 Bath', '4 Parking']"
https://www.domain.com.au/80-cribbes-road-wangaratta-vic-3677-16078588,"[-36.3792767, 146.3218978]",$480 per week,"This extensively refurbished three bedroom house sits proudly in a fully established and magnificent shady oasis- like garden. The spacious interior is light and airy with picture windows and high ceilings. The wide, fully paved return verandahs, complimentary double carport and covered entertaining areas add a great outdoor living dimension to the dwelling.",80 Cribbes Road Wangaratta VIC 3677,"['3 Beds', '1 Bath', '6 Parking']"
https://www.domain.com.au/4-belle-avenue-wangaratta-vic-3677-15375855,"[-36.3515535, 146.3006686]",$460 p.w.," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4 Belle Avenue Wangaratta VIC 3677,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/198-tone-road-wangaratta-vic-3677-16075144,"[-36.3751929, 146.287894]",$440 p.w.," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",198 Tone Road Wangaratta VIC 3677,"['3 Beds', '2 Baths', '4 Parking']"
https://www.domain.com.au/39a-murphy-street-wangaratta-vic-3677-16059445,"[-36.3557294, 146.325498]",$300 p.w.,"2 Bedrooms 
Split System Heating/Cooling
Gas Hot Water
Gas Cooking
 Separate living
Single Car Carport
Very Neat and Tidy
No Pets 
Call today to arrange your inspection!!!!",39A Murphy Street Wangaratta VIC 3677,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/32-younger-street-wangaratta-vic-3677-14748333,"[-36.3636113, 146.312047]",$320.00 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",32 Younger Street Wangaratta VIC 3677,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/13-5-devenish-avenue-montrose-vic-3765-9589267,"[-37.8118538, 145.3441343]",$440 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",13/5 Devenish Avenue Montrose VIC 3765,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/5-9-greed-road-kyabram-vic-3620-13241960,"[-36.3047596, 145.0348779]",From $82 per month,"Storage Sheds available in convenient central location. 
Sizes &amp; Prices include: 
1.8 x 3m - $82 per month
2.4 x 3m - $87 per month 
3 x 3m - $97 per month
3.6 x 3m - $112 per month 
3.6x 3.8m - $122 per month 
4.6 x 3m - $122 per month 
5.5 x 3m - $132 per month 
6 x 3m - $142 per month
9 x 3m - $217 per month
12.3 x 2.4m - $222 per month",5-9 Greed Road Kyabram VIC 3620,[]
https://www.domain.com.au/4-6-7-rose-court-tatura-vic-3616-16063414,"[-36.4388265, 145.2405199]",$345 p/w," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4/6-7 Rose Court Tatura VIC 3616,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/30-mistral-way-beveridge-vic-3753-16066596,"[-37.4749898, 144.9491872]",$430,"This home comes with everything you need. Comprising of 4 spacious bedrooms WIR and ensuite to master and BIRS to remaining rooms, light filled open kitchen, meals living with 900mm SS appliances including dishwasher leading out to a generous yard.
Features include: Ducted heating, evaporative cooling, alarm system, double remote controlled garage, separate lounge, fly screens throughout and ample",30 Mistral Way Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/10-echidna-drive-beveridge-vic-3753-16057622,"[-37.4751845, 144.9604829]",$440 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",10 Echidna Drive Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/1-poets-mews-beveridge-vic-3753-16076431,"[-37.4798093, 144.9544636]",$480 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",1 Poets Mews Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/13-rhapsody-road-beveridge-vic-3753-16065868,"[-37.4759712, 144.9428402]",$460," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",13 Rhapsody Road Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/288-mandalay-cct-beveridge-vic-3753-16026995,"[-37.4734185, 144.9390372]",$430 weekly," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",288 Mandalay Cct Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/34-platypus-chase-beveridge-vic-3753-16080554,"[-37.4749967, 144.9595465]",$420 pw,Proudly presenting this brand new home with a modern floor plan and elegant tones throughout.,34 Platypus Chase Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/28-platypus-chase-beveridge-vic-3753-16080550,"[-37.4749967, 144.9595465]",$420 pw,Proudly presenting this brand new home with a modern floor plan and elegant tones throughout.,28 Platypus Chase Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/32-echidna-drive-beveridge-vic-3753-16073276,"[-37.4749792, 144.9600354]",$450 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",32 Echidna Drive Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/23-spring-street-beveridge-vic-3753-16072730,"[-37.4754944, 144.974801]",$580," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",23 Spring Street Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/41-possum-drive-beveridge-vic-3753-16065049,"[-37.4822825, 144.9832134]",$460 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",41 Possum Drive Beveridge VIC 3753,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/5-plenty-view-beveridge-vic-3753-15898141,"[-37.46832089999999, 144.9544606]",$400 wk," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",5 Plenty View Beveridge VIC 3753,"['4 Beds', '3 Baths', '2 Parking']"
https://www.domain.com.au/gazebo-motel-84-88-main-street-strathmerton-vic-3641-14164509,"[-35.9258475, 145.474106]",$375 per week,Phone enquiries - please quote property ID 24121. ,Gazebo Motel/84-88 Main Street Strathmerton VIC 3641,"['0 Beds', '1 Bath', '2 Parking']"
https://www.domain.com.au/3-9-4-omega-street-merrijig-vic-3723-16057109,"[-37.1038536, 146.2617718]",$340.00 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3/9/4 Omega Street Merrijig VIC 3723,"['1 Bed', '1 Bath', '2 Parking']"
https://www.domain.com.au/60-main-street-maindample-vic-3723-16048097,"[-37.0269597, 145.937467]","$400pw ($1,738.09pcm)"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",60 Main Street Maindample VIC 3723,"['3 Beds', '1 Bath', '3 Parking']"
https://www.domain.com.au/3-goughs-crescent-goughs-bay-vic-3723-16048096,"[-37.17948579999999, 146.0681414]",$440pw ($1911.90pcm)," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3 Goughs Crescent Goughs Bay VIC 3723,"['3 Beds', '1 Bath']"
https://www.domain.com.au/10-mungo-st-shepparton-north-vic-3631-15579085,"[-36.3446169, 145.4043857]",$465.00 Per Week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",10 Mungo St Shepparton North VIC 3631,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/9-settlers-drive-kialla-vic-3631-16030282,"[-36.4102669, 145.3861125]",$460," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",9 Settlers Drive Kialla VIC 3631,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/12-tobourie-st-kialla-vic-3631-16000646,"[-36.4314797, 145.4042827]",$550.00 Per Week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",12 Tobourie St Kialla VIC 3631,"['4 Beds', '2 Baths', '2 Parking']"
